show_id,release_year,date_added,year_difference
s3101,2019,2019-12-25,0.0
s3102,2017,2019-12-25,2.0
s3103,2019,2019-12-25,0.0
s3104,2019,2019-12-24,0.0
s3105,2019,2019-12-24,0.0
s3106,2019,2019-12-24,0.0
s3107,2019,2019-12-24,0.0
s3108,2019,2019-12-22,0.0
s3109,2012,2019-12-22,7.0
s3110,2019,2019-12-21,0.0
s3111,2017,2019-12-21,2.0
s3112,2019,2019-12-20,0.0
s3113,2014,2019-12-20,5.0
s3114,2018,2019-12-20,1.0
s3115,2015,2019-12-20,4.0
s3116,2015,2019-12-20,4.0
s3117,2019,2019-12-20,0.0
s3118,2019,2019-12-20,0.0
s3119,2019,2019-12-19,0.0
s3120,2019,2019-12-19,0.0
s3121,2019,2019-12-19,0.0
s3122,2019,2019-12-18,0.0
s3123,2019,2019-12-18,0.0
s3124,2019,2019-12-17,0.0
s3125,2018,2019-12-16,1.0
s3126,2015,2019-12-16,4.0
s3127,2015,2019-12-15,4.0
s3128,2016,2019-12-15,3.0
s3129,2015,2019-12-15,4.0
s3130,2019,2019-12-15,0.0
s3131,2018,2019-12-15,1.0
s3132,2001,2019-12-15,18.0
s3133,2015,2019-12-15,4.0
s3134,2006,2019-12-15,13.0
s3135,2011,2019-12-15,8.0
s3136,2013,2019-12-15,6.0
s3137,2011,2019-12-15,8.0
s3138,2012,2019-12-15,7.0
s3139,2019,2019-12-15,0.0
s3140,2007,2019-12-15,12.0
s3141,2017,2019-12-15,2.0
s3142,2010,2019-12-15,9.0
s3143,2004,2019-12-15,15.0
s3144,2009,2019-12-15,10.0
s3145,2017,2019-12-15,2.0
s3146,2008,2019-12-15,11.0
s3147,2012,2019-12-15,7.0
s3148,2012,2019-12-15,7.0
s3149,2005,2019-12-15,14.0
s3150,2011,2019-12-15,8.0
s3151,2019,2019-12-13,0.0
s3152,2016,2019-12-13,3.0
s3153,2017,2019-12-13,2.0
s3154,2016,2019-12-13,3.0
s3155,2018,2019-12-13,1.0
s3156,2019,2019-12-13,0.0
s3157,2018,2019-12-13,1.0
s3158,2019,2019-12-12,0.0
s3159,2019,2019-12-11,0.0
s3160,2017,2019-12-10,2.0
s3161,2019,2019-12-10,0.0
s3162,2019,2019-12-09,0.0
s3163,2017,2019-12-09,2.0
s3164,2019,2019-12-08,0.0
s3165,2019,2019-12-07,0.0
s3166,2019,2019-12-06,0.0
s3167,2017,2019-12-06,2.0
s3168,2017,2019-12-06,2.0
s3169,2020,2019-12-06,-1.0
s3170,2019,2019-12-06,0.0
s3171,2017,2019-12-06,2.0
s3172,2017,2019-12-06,2.0
s3173,2019,2019-12-06,0.0
s3174,2019,2019-12-06,0.0
s3175,2019,2019-12-06,0.0
s3176,2019,2019-12-06,0.0
s3177,2019,2019-12-06,0.0
s3178,2019,2019-12-06,0.0
s3179,2016,2019-12-06,3.0
s3180,2017,2019-12-06,2.0
s3181,2019,2019-12-05,0.0
s3182,2019,2019-12-05,0.0
s3183,2019,2019-12-05,0.0
s3184,2019,2019-12-04,0.0
s3185,2019,2019-12-04,0.0
s3186,2019,2019-12-04,0.0
s3187,2019,2019-12-03,0.0
s3188,2018,2019-12-02,1.0
s3189,2019,2019-12-01,0.0
s3190,2019,2019-12-01,0.0
s3191,2014,2019-12-01,5.0
s3192,2019,2019-12-01,0.0
s3193,2018,2019-12-01,1.0
s3194,2019,2019-12-01,0.0
s3195,2019,2019-12-01,0.0
s3196,2017,2019-12-01,2.0
s3197,2016,2019-12-01,3.0
s3198,2017,2019-12-01,2.0
s3199,2018,2019-12-01,1.0
s3200,2016,2019-12-01,3.0
s3201,2019,2019-12-01,0.0
s3202,2017,2019-12-01,2.0
s3203,2019,2019-12-01,0.0
s3204,2015,2019-12-01,4.0
s3205,2019,2019-11-30,0.0
s3206,2019,2019-11-30,0.0
s3207,2019,2019-11-30,0.0
s3208,2019,2019-11-29,0.0
s3209,2019,2019-11-29,0.0
s3210,2018,2019-11-29,1.0
s3211,2019,2019-11-29,0.0
s3212,2016,2019-11-29,3.0
s3213,2019,2019-11-29,0.0
s3214,2018,2019-11-29,1.0
s3215,2018,2019-11-29,1.0
s3216,2017,2019-11-29,2.0
s3217,2019,2019-11-29,0.0
s3218,2018,2019-11-29,1.0
s3219,2019,2019-11-28,0.0
s3220,2019,2019-11-28,0.0
s3221,2019,2019-11-28,0.0
s3222,2019,2019-11-28,0.0
s3223,2019,2019-11-28,0.0
s3224,2008,2019-11-27,11.0
s3225,2019,2019-11-27,0.0
s3226,2019,2019-11-27,0.0
s3227,2019,2019-11-27,0.0
s3228,2019,2019-11-27,0.0
s3229,2019,2019-11-26,0.0
s3230,2019,2019-11-26,0.0
s3231,2015,2019-11-26,4.0
s3232,2019,2019-11-26,0.0
s3233,2019,2019-11-26,0.0
s3234,2019,2019-11-25,0.0
s3235,2019,2019-11-25,0.0
s3236,2017,2019-11-24,2.0
s3237,2019,2019-11-23,0.0
s3238,2019,2019-11-22,0.0
s3239,2019,2019-11-22,0.0
s3240,2015,2019-11-22,4.0
s3241,2008,2019-11-22,11.0
s3242,2019,2019-11-22,0.0
s3243,2019,2019-11-22,0.0
s3244,2019,2019-11-22,0.0
s3245,2019,2019-11-22,0.0
s3246,2019,2019-11-22,0.0
s3247,2019,2019-11-22,0.0
s3248,2019,2019-11-22,0.0
s3249,2019,2019-11-21,0.0
s3250,2019,2019-11-20,0.0
s3251,2019,2019-11-20,0.0
s3252,2019,2019-11-20,0.0
s3253,2019,2019-11-20,0.0
s3254,2019,2019-11-20,0.0
s3255,2019,2019-11-20,0.0
s3256,2019,2019-11-20,0.0
s3257,2019,2019-11-19,0.0
s3258,2019,2019-11-19,0.0
s3259,2019,2019-11-17,0.0
s3260,2019,2019-11-16,0.0
s3261,2014,2019-11-16,5.0
s3262,2015,2019-11-16,4.0
s3263,2013,2019-11-16,6.0
s3264,2003,2019-11-15,16.0
s3265,2019,2019-11-15,0.0
s3266,2019,2019-11-15,0.0
s3267,2019,2019-11-15,0.0
s3268,2019,2019-11-15,0.0
s3269,2019,2019-11-15,0.0
s3270,2019,2019-11-15,0.0
s3271,2013,2019-11-15,6.0
s3272,2010,2019-11-15,9.0
s3273,2011,2019-11-15,8.0
s3274,2019,2019-11-15,0.0
s3275,2004,2019-11-15,15.0
s3276,2019,2019-11-15,0.0
s3277,2002,2019-11-15,17.0
s3278,2017,2019-11-15,2.0
s3279,2018,2019-11-15,1.0
s3280,2019,2019-11-15,0.0
s3281,2013,2019-11-15,6.0
s3282,2019,2019-11-15,0.0
s3283,2019,2019-11-15,0.0
s3284,2019,2019-11-15,0.0
s3285,2003,2019-11-15,16.0
s3286,2019,2019-11-14,0.0
s3287,2019,2019-11-14,0.0
s3288,2020,2019-11-13,-1.0
s3289,2019,2019-11-12,0.0
s3290,2019,2019-11-12,0.0
s3291,2009,2019-11-11,10.0
s3292,2019,2019-11-11,0.0
s3293,2019,2019-11-11,0.0
s3294,2019,2019-11-09,0.0
s3295,2019,2019-11-08,0.0
s3296,2019,2019-11-08,0.0
s3297,2019,2019-11-08,0.0
s3298,2019,2019-11-08,0.0
s3299,2019,2019-11-08,0.0
s3300,2016,2019-11-07,3.0
s3301,2019,2019-11-06,0.0
s3302,2019,2019-11-06,0.0
s3303,2018,2019-11-06,1.0
s3304,2019,2019-11-05,0.0
s3305,2014,2019-11-05,5.0
s3306,2019,2019-11-05,0.0
s3307,2019,2019-11-05,0.0
s3308,2017,2019-11-05,2.0
s3309,2019,2019-11-05,0.0
s3310,2019,2019-11-05,0.0
s3311,2016,2019-11-04,3.0
s3312,2016,2019-11-04,3.0
s3313,2019,2019-11-04,0.0
s3314,2019,2019-11-04,0.0
s3315,2014,2019-11-02,5.0
s3316,2014,2019-11-02,5.0
s3317,2015,2019-11-02,4.0
s3318,2012,2019-11-02,7.0
s3319,2017,2019-11-02,2.0
s3320,2017,2019-11-02,2.0
s3321,2013,2019-11-02,6.0
s3322,2016,2019-11-02,3.0
s3323,2015,2019-11-02,4.0
s3324,2010,2019-11-02,9.0
s3325,2015,2019-11-02,4.0
s3326,2013,2019-11-02,6.0
s3327,2019,2019-11-01,0.0
s3328,2015,2019-11-01,4.0
s3329,2018,2019-11-01,1.0
s3330,2019,2019-11-01,0.0
s3331,2016,2019-11-01,3.0
s3332,2017,2019-11-01,2.0
s3333,2018,2019-11-01,1.0
s3334,2008,2019-11-01,11.0
s3335,2019,2019-11-01,0.0
s3336,2019,2019-11-01,0.0
s3337,2015,2019-11-01,4.0
s3338,2019,2019-11-01,0.0
s3339,2018,2019-11-01,1.0
s3340,2014,2019-11-01,5.0
s3341,2010,2019-11-01,9.0
s3342,2016,2019-11-01,3.0
s3343,2019,2019-11-01,0.0
s3344,2019,2019-11-01,0.0
s3345,2019,2019-11-01,0.0
s3346,2019,2019-11-01,0.0
s3347,2019,2019-11-01,0.0
s3348,2019,2019-11-01,0.0
s3349,2019,2019-11-01,0.0
s3350,2007,2019-11-01,12.0
s3351,2019,2019-11-01,0.0
s3352,2006,2019-11-01,13.0
s3353,2019,2019-11-01,0.0
s3354,2016,2019-11-01,3.0
s3355,2019,2019-10-31,0.0
s3356,2019,2019-10-31,0.0
s3357,2019,2019-10-31,0.0
s3358,2019,2019-10-31,0.0
s3359,2016,2019-10-30,3.0
s3360,2019,2019-10-30,0.0
s3361,2017,2019-10-30,2.0
s3362,2019,2019-10-30,0.0
s3363,2019,2019-10-29,0.0
s3364,2018,2019-10-29,1.0
s3365,2019,2019-10-29,0.0
s3366,2019,2019-10-28,0.0
s3367,2018,2019-10-28,1.0
s3368,2019,2019-10-27,0.0
s3369,2019,2019-10-26,0.0
s3370,2020,2019-10-25,-1.0
s3371,2019,2019-10-25,0.0
s3372,2014,2019-10-25,5.0
s3373,2019,2019-10-25,0.0
s3374,2019,2019-10-25,0.0
s3375,2019,2019-10-25,0.0
s3376,2018,2019-10-25,1.0
s3377,2019,2019-10-25,0.0
s3378,2019,2019-10-25,0.0
s3379,2019,2019-10-25,0.0
s3380,2019,2019-10-25,0.0
s3381,2018,2019-10-25,1.0
s3382,2019,2019-10-25,0.0
s3383,2019,2019-10-24,0.0
s3384,2019,2019-10-24,0.0
s3385,2019,2019-10-24,0.0
s3386,2019,2019-10-23,0.0
s3387,2019,2019-10-23,0.0
s3388,2018,2019-10-23,1.0
s3389,2019,2019-10-22,0.0
s3390,2016,2019-10-21,3.0
s3391,2019,2019-10-19,0.0
s3392,2018,2019-10-19,1.0
s3393,2017,2019-10-18,2.0
s3394,2019,2019-10-18,0.0
s3395,2019,2019-10-18,0.0
s3396,2019,2019-10-18,0.0
s3397,2019,2019-10-18,0.0
s3398,2019,2019-10-18,0.0
s3399,2019,2019-10-18,0.0
s3400,2018,2019-10-18,1.0
s3401,2019,2019-10-18,0.0
s3402,2019,2019-10-18,0.0
s3403,2017,2019-10-18,2.0
s3404,2019,2019-10-18,0.0
s3405,2017,2019-10-18,2.0
s3406,2019,2019-10-18,0.0
s3407,2019,2019-10-18,0.0
s3408,2017,2019-10-18,2.0
s3409,2019,2019-10-18,0.0
s3410,2019,2019-10-18,0.0
s3411,2017,2019-10-18,2.0
s3412,2018,2019-10-18,1.0
s3413,2019,2019-10-18,0.0
s3414,2017,2019-10-18,2.0
s3415,2019,2019-10-17,0.0
s3416,2019,2019-10-17,0.0
s3417,2016,2019-10-16,3.0
s3418,2019,2019-10-16,0.0
s3419,2019,2019-10-16,0.0
s3420,2019,2019-10-16,0.0
s3421,2015,2019-10-16,4.0
s3422,2015,2019-10-16,4.0
s3423,2018,2019-10-16,1.0
s3424,2014,2019-10-15,5.0
s3425,2019,2019-10-14,0.0
s3426,2019,2019-10-13,0.0
s3427,2019,2019-10-13,0.0
s3428,2017,2019-10-11,2.0
s3429,2019,2019-10-11,0.0
s3430,2019,2019-10-11,0.0
s3431,2019,2019-10-11,0.0
s3432,2019,2019-10-11,0.0
s3433,2019,2019-10-11,0.0
s3434,2020,2019-10-11,-1.0
s3435,2019,2019-10-11,0.0
s3436,2018,2019-10-10,1.0
s3437,2019,2019-10-10,0.0
s3438,2019,2019-10-10,0.0
s3439,2019,2019-10-09,0.0
s3440,2019,2019-10-09,0.0
s3441,2019,2019-10-09,0.0
s3442,2019,2019-10-08,0.0
s3443,2019,2019-10-08,0.0
s3444,2018,2019-10-06,1.0
s3445,2019,2019-10-05,0.0
s3446,2019,2019-10-05,0.0
s3447,2019,2019-10-05,0.0
s3448,2016,2019-10-04,3.0
s3449,2019,2019-10-04,0.0
s3450,2019,2019-10-04,0.0
s3451,2019,2019-10-04,0.0
s3452,2019,2019-10-04,0.0
s3453,2019,2019-10-04,0.0
s3454,2019,2019-10-04,0.0
s3455,2019,2019-10-04,0.0
s3456,2019,2019-10-04,0.0
s3457,2019,2019-10-04,0.0
s3458,2019,2019-10-03,0.0
s3459,2019,2019-10-02,0.0
s3460,2019,2019-10-02,0.0
s3461,2018,2019-10-02,1.0
s3462,2016,2019-10-01,3.0
s3463,2017,2019-10-01,2.0
s3464,2018,2019-10-01,1.0
s3465,2018,2019-10-01,1.0
s3466,2018,2019-10-01,1.0
s3467,2018,2019-10-01,1.0
s3468,2017,2019-10-01,2.0
s3469,2017,2019-10-01,2.0
s3470,2019,2019-10-01,0.0
s3471,2018,2019-10-01,1.0
s3472,2019,2019-10-01,0.0
s3473,2000,2019-10-01,19.0
s3474,2016,2019-10-01,3.0
s3475,2017,2019-10-01,2.0
s3476,1998,2019-10-01,21.0
s3477,2005,2019-10-01,14.0
s3478,2019,2019-09-30,0.0
s3479,2019,2019-09-30,0.0
s3480,2019,2019-09-28,0.0
s3481,2019,2019-09-28,0.0
s3482,2019,2019-09-27,0.0
s3483,2018,2019-09-27,1.0
s3484,2019,2019-09-27,0.0
s3485,2019,2019-09-27,0.0
s3486,2019,2019-09-27,0.0
s3487,2019,2019-09-26,0.0
s3488,2013,2019-09-26,6.0
s3489,2018,2019-09-26,1.0
s3490,2019,2019-09-25,0.0
s3491,2019,2019-09-25,0.0
s3492,2019,2019-09-25,0.0
s3493,2019,2019-09-25,0.0
s3494,2019,2019-09-25,0.0
s3495,2019,2019-09-24,0.0
s3496,2019,2019-09-24,0.0
s3497,2019,2019-09-23,0.0
s3498,2018,2019-09-23,1.0
s3499,2009,2019-09-22,10.0
s3500,2019,2019-09-21,0.0
s3501,2019,2019-09-20,0.0
s3502,2019,2019-09-20,0.0
s3503,2019,2019-09-20,0.0
s3504,2019,2019-09-20,0.0
s3505,2019,2019-09-20,0.0
s3506,2019,2019-09-20,0.0
s3507,2019,2019-09-20,0.0
s3508,2018,2019-09-20,1.0
s3509,2019,2019-09-20,0.0
s3510,2019,2019-09-19,0.0
s3511,2019,2019-09-18,0.0
s3512,2019,2019-09-17,0.0
s3513,2012,2019-09-17,7.0
s3514,2019,2019-09-15,0.0
s3515,2006,2019-09-15,13.0
s3516,2019,2019-09-15,0.0
s3517,2019,2019-09-14,0.0
s3518,2019,2019-09-14,0.0
s3519,2019,2019-09-13,0.0
s3520,2019,2019-09-13,0.0
s3521,2018,2019-09-13,1.0
s3522,2019,2019-09-13,0.0
s3523,2019,2019-09-13,0.0
s3524,2019,2019-09-13,0.0
s3525,2019,2019-09-13,0.0
s3526,2019,2019-09-13,0.0
s3527,2019,2019-09-12,0.0
s3528,2019,2019-09-12,0.0
s3529,2019,2019-09-10,0.0
s3530,2019,2019-09-10,0.0
s3531,2019,2019-09-06,0.0
s3532,2018,2019-09-06,1.0
s3533,2018,2019-09-06,1.0
s3534,2019,2019-09-06,0.0
s3535,2019,2019-09-06,0.0
s3536,2019,2019-09-05,0.0
s3537,2016,2019-09-04,3.0
s3538,2019,2019-09-04,0.0
s3539,2012,2019-09-01,7.0
s3540,2016,2019-09-01,3.0
s3541,2018,2019-09-01,1.0
s3542,2006,2019-09-01,13.0
s3543,2014,2019-09-01,5.0
s3544,2018,2019-09-01,1.0
s3545,2004,2019-09-01,15.0
s3546,2019,2019-09-01,0.0
s3547,2018,2019-08-31,1.0
s3548,2019,2019-08-30,0.0
s3549,2018,2019-08-30,1.0
s3550,2019,2019-08-30,0.0
s3551,2019,2019-08-30,0.0
s3552,2019,2019-08-30,0.0
s3553,2018,2019-08-30,1.0
s3554,2019,2019-08-30,0.0
s3555,2018,2019-08-30,1.0
s3556,2019,2019-08-29,0.0
s3557,2019,2019-08-29,0.0
s3558,2019,2019-08-28,0.0
s3559,2019,2019-08-27,0.0
s3560,2019,2019-08-26,0.0
s3561,2016,2019-08-24,3.0
s3562,2019,2019-08-23,0.0
s3563,2019,2019-08-23,0.0
s3564,2019,2019-08-23,0.0
s3565,2018,2019-08-23,1.0
s3566,2019,2019-08-23,0.0
s3567,2019,2019-08-23,0.0
s3568,2019,2019-08-21,0.0
s3569,2019,2019-08-21,0.0
s3570,2019,2019-08-21,0.0
s3571,2019,2019-08-21,0.0
s3572,2019,2019-08-21,0.0
s3573,2018,2019-08-21,1.0
s3574,2019,2019-08-20,0.0
s3575,2019,2019-08-20,0.0
s3576,2019,2019-08-16,0.0
s3577,2019,2019-08-16,0.0
s3578,2019,2019-08-16,0.0
s3579,2019,2019-08-16,0.0
s3580,2019,2019-08-16,0.0
s3581,2019,2019-08-16,0.0
s3582,2019,2019-08-16,0.0
s3583,2015,2019-08-16,4.0
s3584,2019,2019-08-16,0.0
s3585,2019,2019-08-16,0.0
s3586,2019,2019-08-16,0.0
s3587,2019,2019-08-16,0.0
s3588,2018,2019-08-16,1.0
s3589,2019,2019-08-15,0.0
s3590,2019,2019-08-15,0.0
s3591,2019,2019-08-15,0.0
s3592,2019,2019-08-15,0.0
s3593,2019,2019-08-14,0.0
s3594,2019,2019-08-14,0.0
s3595,2019,2019-08-13,0.0
s3596,2019,2019-08-13,0.0
s3597,2018,2019-08-13,1.0
s3598,2019,2019-08-13,0.0
s3599,2019,2019-08-12,0.0
s3600,2019,2019-08-09,0.0
s3601,2019,2019-08-09,0.0
s3602,2019,2019-08-09,0.0
s3603,2018,2019-08-09,1.0
s3604,2019,2019-08-09,0.0
s3605,2019,2019-08-09,0.0
s3606,2019,2019-08-09,0.0
s3607,2014,2019-08-08,5.0
s3608,2019,2019-08-08,0.0
s3609,2019,2019-08-08,0.0
s3610,2015,2019-08-08,4.0
s3611,2013,2019-08-08,6.0
s3612,2014,2019-08-08,5.0
s3613,2015,2019-08-08,4.0
s3614,2014,2019-08-08,5.0
s3615,2012,2019-08-08,7.0
s3616,2019,2019-08-08,0.0
s3617,2019,2019-08-07,0.0
s3618,2016,2019-08-07,3.0
s3619,2015,2019-08-06,4.0
s3620,2015,2019-08-06,4.0
s3621,2014,2019-08-06,5.0
s3622,2018,2019-08-06,1.0
s3623,2016,2019-08-06,3.0
s3624,2019,2019-08-05,0.0
s3625,2019,2019-08-05,0.0
s3626,2017,2019-08-05,2.0
s3627,2017,2019-08-03,2.0
s3628,2019,2019-08-02,0.0
s3629,2019,2019-08-02,0.0
s3630,2019,2019-08-02,0.0
s3631,2019,2019-08-02,0.0
s3632,2018,2019-08-01,1.0
s3633,2019,2019-08-01,0.0
s3634,2019,2019-07-31,0.0
s3635,2019,2019-07-31,0.0
s3636,2019,2019-07-30,0.0
s3637,2019,2019-07-29,0.0
s3638,2018,2019-07-26,1.0
s3639,2019,2019-07-26,0.0
s3640,2019,2019-07-26,0.0
s3641,2019,2019-07-26,0.0
s3642,2019,2019-07-26,0.0
s3643,2019,2019-07-25,0.0
s3644,2019,2019-07-24,0.0
s3645,2018,2019-07-21,1.0
s3646,2018,2019-07-21,1.0
s3647,2018,2019-07-21,1.0
s3648,2008,2019-07-21,11.0
s3649,2013,2019-07-21,6.0
s3650,2004,2019-07-21,15.0
s3651,2007,2019-07-21,12.0
s3652,2019,2019-07-20,0.0
s3653,2019,2019-07-19,0.0
s3654,2019,2019-07-19,0.0
s3655,2019,2019-07-19,0.0
s3656,2019,2019-07-19,0.0
s3657,2019,2019-07-18,0.0
s3658,2019,2019-07-18,0.0
s3659,2018,2019-07-17,1.0
s3660,2019,2019-07-17,0.0
s3661,2019,2019-07-17,0.0
s3662,2018,2019-07-16,1.0
s3663,2019,2019-07-16,0.0
s3664,2010,2019-07-15,9.0
s3665,2011,2019-07-15,8.0
s3666,2015,2019-07-15,4.0
s3667,2017,2019-07-15,2.0
s3668,2019,2019-07-12,0.0
s3669,2019,2019-07-12,0.0
s3670,2019,2019-07-12,0.0
s3671,2018,2019-07-12,1.0
s3672,2019,2019-07-12,0.0
s3673,2019,2019-07-12,0.0
s3674,2019,2019-07-12,0.0
s3675,2019,2019-07-12,0.0
s3676,2019,2019-07-12,0.0
s3677,2017,2019-07-12,2.0
s3678,2019,2019-07-12,0.0
s3679,2019,2019-07-11,0.0
s3680,2019,2019-07-09,0.0
s3681,2019,2019-07-06,0.0
s3682,2019,2019-07-05,0.0
s3683,2019,2019-07-05,0.0
s3684,2016,2019-07-04,3.0
s3685,2019,2019-07-04,0.0
s3686,2019,2019-07-04,0.0
s3687,2019,2019-07-03,0.0
s3688,2019,2019-07-03,0.0
s3689,2019,2019-07-02,0.0
s3690,2019,2019-07-02,0.0
s3691,2019,2019-07-02,0.0
s3692,2008,2019-07-01,11.0
s3693,2018,2019-07-01,1.0
s3694,2019,2019-07-01,0.0
s3695,2015,2019-07-01,4.0
s3696,2018,2019-07-01,1.0
s3697,2018,2019-07-01,1.0
s3698,2013,2019-07-01,6.0
s3699,2019,2019-06-30,0.0
s3700,2019,2019-06-30,0.0
s3701,2011,2019-06-30,8.0
s3702,2019,2019-06-29,0.0
s3703,2019,2019-06-28,0.0
s3704,2018,2019-06-28,1.0
s3705,2019,2019-06-28,0.0
s3706,2019,2019-06-28,0.0
s3707,2017,2019-06-28,2.0
s3708,2019,2019-06-28,0.0
s3709,2018,2019-06-28,1.0
s3710,2019,2019-06-27,0.0
s3711,2019,2019-06-27,0.0
s3712,2019,2019-06-27,0.0
s3713,2018,2019-06-26,1.0
s3714,2012,2019-06-26,7.0
s3715,2019,2019-06-26,0.0
s3716,2019,2019-06-25,0.0
s3717,2019,2019-06-24,0.0
s3718,2019,2019-06-22,0.0
s3719,2019,2019-06-21,0.0
s3720,2019,2019-06-21,0.0
s3721,1998,2019-06-21,21.0
s3722,2019,2019-06-21,0.0
s3723,2019,2019-06-21,0.0
s3724,2013,2019-06-21,6.0
s3725,1995,2019-06-21,24.0
s3726,2018,2019-06-21,1.0
s3727,2019,2019-06-21,0.0
s3728,2019,2019-06-21,0.0
s3729,1997,2019-06-21,22.0
s3730,2019,2019-06-20,0.0
s3731,2019,2019-06-20,0.0
s3732,2019,2019-06-19,0.0
s3733,2019,2019-06-19,0.0
s3734,2019,2019-06-18,0.0
s3735,2015,2019-06-16,4.0
s3736,2018,2019-06-16,1.0
s3737,2012,2019-06-15,7.0
s3738,2014,2019-06-15,5.0
s3739,2019,2019-06-15,0.0
s3740,2019,2019-06-15,0.0
s3741,2018,2019-06-15,1.0
s3742,2011,2019-06-15,8.0
s3743,2019,2019-06-15,0.0
s3744,2019,2019-06-15,0.0
s3745,2017,2019-06-15,2.0
s3746,2019,2019-06-14,0.0
s3747,2019,2019-06-14,0.0
s3748,2019,2019-06-14,0.0
s3749,2019,2019-06-14,0.0
s3750,2019,2019-06-14,0.0
s3751,2019,2019-06-14,0.0
s3752,2018,2019-06-14,1.0
s3753,2019,2019-06-14,0.0
s3754,2019,2019-06-14,0.0
s3755,2019,2019-06-14,0.0
s3756,2019,2019-06-13,0.0
s3757,2019,2019-06-13,0.0
s3758,2019,2019-06-13,0.0
s3759,2019,2019-06-12,0.0
s3760,2019,2019-06-12,0.0
s3761,2011,2019-06-10,8.0
s3762,2018,2019-06-07,1.0
s3763,2019,2019-06-07,0.0
s3764,2019,2019-06-07,0.0
s3765,2019,2019-06-07,0.0
s3766,2019,2019-06-07,0.0
s3767,2019,2019-06-07,0.0
s3768,2019,2019-06-07,0.0
s3769,2018,2019-06-07,1.0
s3770,2019,2019-06-07,0.0
s3771,2019,2019-06-07,0.0
s3772,2019,2019-06-07,0.0
s3773,2019,2019-06-06,0.0
s3774,2016,2019-06-05,3.0
s3775,2019,2019-06-05,0.0
s3776,2015,2019-06-04,4.0
s3777,2019,2019-06-04,0.0
s3778,2014,2019-06-04,5.0
s3779,2019,2019-06-03,0.0
s3780,2019,2019-06-03,0.0
s3781,2019,2019-06-02,0.0
s3782,2019,2019-06-02,0.0
s3783,2019,2019-06-01,0.0
s3784,2017,2019-06-01,2.0
s3785,2017,2019-06-01,2.0
s3786,2019,2019-06-01,0.0
s3787,2019,2019-06-01,0.0
s3788,2019,2019-05-31,0.0
s3789,2019,2019-05-31,0.0
s3790,2019,2019-05-31,0.0
s3791,2019,2019-05-31,0.0
s3792,2019,2019-05-31,0.0
s3793,2019,2019-05-31,0.0
s3794,2019,2019-05-30,0.0
s3795,2019,2019-05-27,0.0
s3796,2019,2019-05-24,0.0
s3797,2017,2019-05-24,2.0
s3798,2019,2019-05-24,0.0
s3799,2019,2019-05-24,0.0
s3800,2018,2019-05-24,1.0
s3801,2019,2019-05-24,0.0
s3802,2019,2019-05-24,0.0
s3803,2019,2019-05-23,0.0
s3804,2019,2019-05-22,0.0
s3805,2018,2019-05-22,1.0
s3806,2019,2019-05-21,0.0
s3807,2019,2019-05-20,0.0
s3808,2018,2019-05-20,1.0
s3809,2019,2019-05-17,0.0
s3810,2014,2019-05-17,5.0
s3811,2016,2019-05-17,3.0
s3812,2018,2019-05-17,1.0
s3813,2019,2019-05-17,0.0
s3814,2019,2019-05-17,0.0
s3815,2019,2019-05-17,0.0
s3816,2019,2019-05-17,0.0
s3817,2019,2019-05-17,0.0
s3818,2019,2019-05-17,0.0
s3819,2019,2019-05-16,0.0
s3820,2018,2019-05-16,1.0
s3821,2019,2019-05-16,0.0
s3822,2017,2019-05-15,2.0
s3823,2018,2019-05-15,1.0
s3824,2017,2019-05-15,2.0
s3825,2019,2019-05-15,0.0
s3826,2019,2019-05-14,0.0
s3827,2018,2019-05-14,1.0
s3828,2019,2019-05-14,0.0
s3829,2018,2019-05-14,1.0
s3830,2019,2019-05-13,0.0
s3831,2018,2019-05-12,1.0
s3832,2019,2019-05-12,0.0
s3833,2018,2019-05-11,1.0
s3834,2019,2019-05-11,0.0
s3835,2011,2019-05-11,8.0
s3836,2019,2019-05-10,0.0
s3837,2018,2019-05-10,1.0
s3838,2019,2019-05-10,0.0
s3839,2019,2019-05-10,0.0
s3840,2016,2019-05-10,3.0
s3841,2019,2019-05-10,0.0
s3842,2019,2019-05-10,0.0
s3843,2018,2019-05-09,1.0
s3844,2015,2019-05-08,4.0
s3845,2016,2019-05-08,3.0
s3846,2016,2019-05-08,3.0
s3847,2015,2019-05-08,4.0
s3848,2015,2019-05-08,4.0
s3849,2016,2019-05-08,3.0
s3850,2015,2019-05-08,4.0
s3851,2016,2019-05-08,3.0
s3852,2016,2019-05-08,3.0
s3853,2019,2019-05-07,0.0
s3854,2019,2019-05-07,0.0
s3855,2019,2019-05-07,0.0
s3856,2019,2019-05-07,0.0
s3857,2019,2019-05-07,0.0
s3858,2019,2019-05-06,0.0
s3859,2019,2019-05-06,0.0
s3860,2019,2019-05-03,0.0
s3861,2019,2019-05-03,0.0
s3862,2019,2019-05-03,0.0
s3863,2019,2019-05-03,0.0
s3864,2019,2019-05-03,0.0
s3865,2019,2019-05-03,0.0
s3866,2018,2019-05-03,1.0
s3867,2019,2019-05-03,0.0
s3868,2019,2019-05-03,0.0
s3869,2018,2019-05-02,1.0
s3870,2013,2019-05-02,6.0
s3871,2008,2019-05-01,11.0
s3872,2018,2019-05-01,1.0
s3873,2019,2019-05-01,0.0
s3874,2018,2019-05-01,1.0
s3875,2019,2019-05-01,0.0
s3876,2019,2019-04-30,0.0
